,Season,Episode,Character,Line,prob,class
51536,5,5,Carl,What the hell do you call this?! ,99.44080114364624,1
51538,5,5,Jack,"We promised people Terrance and Phillip, not a video docentary! You've ruined the earth for the last time, boys! ",97.37260341644289,1
51553,5,5,Cher,"Well, a lot of us real Americans aren't as stupid and short as you, hm. ",98.36216568946838,1
51556,5,5,Terrance,Here's a missile for ya! ,97.05981612205504,1
51560,5,5,Kyle,"Jesus, man, those Earth Day people don't screw around!",99.2625057697296,1
51586,5,5,Terrance,"No. No, Phillip, don't say it. I was an asshole, and this is mostly my fault.",99.61984753608704,1
51587,5,5,Phillip,"That's what I was gonna say: You were an asshole, and this is mostly your fault.  But, you were always the more artistically driven of us; I ssshould've put more into it than I did. ",98.41433763504028,1
51594,5,5,Phillip,"That's right, Terrance. You should only let trite things come between your asscheeks ",98.99336695671082,1
51616,5,6,Cartman,Ogh! God-damnit..!,99.70608353614809,1
51659,5,6,Kyle,"What the hell are you doing, fatass?!",99.7309923171997,1
51667,5,6,Cartman,"Didn't earn it?! What about all the years I spent making Grandma like me?! All the wet spit-filled kisses I put up with?! The constant smell of aspirin and pee?! Don't tell me I didn't earn it, you son of a bitch!",99.6351718902588,1
51670,5,6,Kyle,"No, I mean, this is impossible, Stan! Cartman is the biggest asshole in the world! How is it that God gives him a million dollars?",99.63557720184326,1
51706,5,6,Stan,We're getting into that fatass's park whether he likes it or not! ,99.43460822105408,1
51709,5,6,Cartman,What the hell?,99.43439960479736,1
51711,5,6,Cartman,You sons of bitches! ,99.73727464675903,1
51714,5,6,Cartman,What the hell are you doing?!,99.53795671463013,1
51715,5,6,Stan,"Aw, crap.",97.87760376930235,1
51717,5,6,Stan,Dude! ,99.7079372406006,1
51721,5,6,Stan,"You can't keep us out forever, you fucking fat ass! We'll be back as soon as Kyle's hemorrhoid is better!",99.70242381095886,1
51754,5,6,Boy,That's gay.,99.39239621162416,1
51764,5,6,Cartman,Line? Lines! I HATE LINES!!! Can't you go on something else right now? ,98.32749962806702,1
51774,5,6,Cartman,"Alright folks, we've had another change in policy. I've had to hire a maintenance person, and to pay his salary I have to let in two more people a day.  However, the stupid maintenance worker demanded I have food and drinks inside the park, so now I've had to hire a beverage person, and a cotton-candy person, which means I now have to let eight people come in a day! BUT, you are to try your best not to ride any rides that I am on! Understood?  Alright, let's go. ",97.72841930389404,1
51779,5,6,Stan,"Goddamnit Cartman, let me in!",99.05697107315063,1
51780,5,6,Cartman,I thought you said buying a theme park was stupid! SECURITY!,97.88805842399596,1
51781,5,6,Stan,"It is stupid, Cartman! You made Kyle lose his faith in God, you fat asshole!",99.73320960998537,1
51800,5,6,Gerald,"And so, God had a bunch of barbarians come in and slaughter Job's oxen and donkeys, and murder all his workers. ",98.26177954673769,1
51801,5,6,Sheila,Then God sent his fireballs from the sky and killed his sheep and the rest of his employees. ,97.01017141342165,1
51812,5,6,Cartman,"...And, since the stupid security guard needs video surveillance, I have to let in two more people a day to cover those expenses... Need to cover the new ticket guy's salary, so that's three more admissions a day...  Cleanup crew for the bathroom, money to cover paint and upkeep - so that's about four admissions - that brings the grand total to...  God-damnit!  Eight hundred and sixteen people can come into the park today! ",97.8804349899292,1
51826,5,6,Cartman,"Eh!  Goddamnit, stop running into me! ",99.3073582649231,1
51836,5,6,Cartman,I changed my mind! I don't want your stupid park!,99.6444284915924,1
51838,5,6,Cartman,"You call this great?! I call it hell! Trade me back, goddamnit!",99.32636022567748,1
51841,5,6,Cartman,"GODDAMNIT, GET THE FUCK OUT OF MY WAY!!! ",99.73549842834473,1
51842,5,6,Cartman,"GODDAMNIT, GET THE FUCK OUT OF MY WAY!!! ",99.73549842834473,1
51848,5,6,Cartman,"Good riddance, you stupid park! You can all kiss my ass! ",99.72779154777528,1
51856,5,6,Cartman,"Ye-You can't take my money, Goddamnit!",99.69605803489684,1
51867,5,6,Stan,"Then damnit man, do it!",99.38586354255676,1
51868,5,6,Cartman,"It isn't fair!  You goddamned assholes, it isn't fair! ",99.73692893981934,1
51873,5,6,Cartman,I'M SO PISSED OFF! ,99.4979441165924,1
51875,5,6,Cartman,"Ey! You used to work for me!  Ut ut aw! Aw, Goddamnit, you sonofabitch! ",99.6335744857788,1
51879,5,6,Cartman,"Oho, Goddamnit, this sucks!",99.72524046897888,1
51881,5,6,Hemorrhoid,"Oh, shit!",99.73121881484984,1
51889,5,7,Stan,"""Scream for me, bitch!""",99.73832964897156,1
51898,5,7,Stan,"Cartman, what the hell are you doing?",98.46648573875429,1
51923,5,7,Sharon,"Stanley, what the hell are you doing?!",98.75301122665404,1
51924,5,7,Stan,"I'm beating off the dog. Red rocket, red rocket. ",97.30952978134157,1
51934,5,7,Randy,"No, Stan! What you were doing to the dog was-ss sexual.",99.12109971046448,1
51942,5,7,Randy,Yeah! Let's get that damned school on the phone! ,99.42281246185304,1
51950,5,7,Chef,The first thing that kids learn about sex shouldn't be some bitch-scare tactic about STDs.,99.51371550559998,1
51953,5,7,Mr. Mackey,"Okay, boys, this is the first day of sexual education, m'kay? Now, I know that some of you think this is very funny. Words like ""penis"" and ""vagina.""  N- now STOP that, m'kay! We're goin' t get through this by being mature and grown up, m'kay.  Now, this is the male anatomy, m'kay. Here we see the testes and the scrot.  STOP that, m'kay! The next person that laughs is gonna get a referral!  M'kay. Now, in order to have intercourse, the man takes his penis, and he... hmmm... h...  let's see, the man takes his penis, and he... hm.",98.29394817352296,1
51954,5,7,Stan,"Dude, haven't you ever had intercourse, Mr. Mackey?",96.02093696594238,1
51955,5,7,Mr. Mackey,"Well, sure I have! It's just... I was about 19 at the time, so it's been about 21 years... m'kay. Let's see, ...  I'm pretty sure I took th-yeah I took the penis, and I bu- , what the hell did I do with that damned thing??",98.1029450893402,1
51964,5,7,Ms. Choksondik,And here's a little syphilis for you!,96.75945043563844,1
51977,5,7,Kyle,What the hell is wrong with them? ,98.95871877670288,1
51996,5,7,Wendy,"You guys have to wear condoms. Now, please, just, just go away. We don't want your AIDS.",96.03064060211182,1
52011,5,7,Kyle,Well why not? You want us to get AIDS?,97.41954207420348,1
52016,5,7,Cartman,"Yeah, you want us unprotected, asshole?!",99.73069429397584,1
52029,5,7,Mr. Mackey,"Right! Oral sex, which of course would be...",98.49751591682434,1
52030,5,7,Ms. Choksondik,Using your mouth on the penis or vagina.,99.60249662399292,1
52031,5,7,Mr. Mackey,"Penis or vagina, right. Oral sex, m'kay.",99.43155646324158,1
52032,5,7,Ms. Choksondik,It's just too bad these girls are having sex so young.,98.4307587146759,1
52050,5,7,Ms. Choksondik,"Okay.  ""Oral Sex""",98.08489680290222,1
52061,5,7,Stan,"Don't look at Butters' schlong, gaymo!",98.03465604782104,1
52078,5,7,Ms. Choksondik,We've got to get to the students before they start having... sex. Nu-not after.,96.68561220169067,1
52096,5,7,Stan,"Man, this condom's driving me crazy.",98.50289225578308,1
52099,5,7,Mr. Mackey,"Alright, boys, I now have all the information I need to teach you the female anatomy, hm'kay.  M'kay, this part here is the vaginal opening.  This is where the man puts his- Eric, what the hell are you doing?",97.45588898658752,1
52104,5,7,Stan,From sex??,97.60329723358154,1
52107,5,7,Mr. Mackey,"Yes! Now will you all pay attention, please?! The vagina and the clitoris are on the outside, and they are in fact very easily visible to the naked eye.",98.04664254188538,1
52122,5,7,Sally,The Filthy Sanchez?,99.69809651374815,1
52127,5,7,Wendy,"Stay away from us, bastards! We don't wanna get pregnant!",99.70388412475586,1
52129,5,7,Stan,Ha! They're your diseases!,98.32909107208252,1
52132,5,7,Butters,"Uh, me?? H, what the heck am I supposed to say?",95.87286114692688,1
52138,5,7,Cartman,"Oh, bitch!",99.73570704460144,1
52145,5,7,Ms. Choksondik,Or the... shaft... of the penis? ,98.91735315322876,1
52146,5,7,Mr. Mackey,"It... says here that the , head of the penis is actually the... most sensitive... part, m'kay.",97.5397765636444,1
52147,5,7,Ms. Choksondik,"Why, yes. The nerve endings are the most concentrated at- the- tip of the penis. Like they are in the...  clitoris of the woman.",97.91425466537476,1
52167,5,7,Ms. Choksondik,"Oh well, fuck it  Oh God, give it to me! ",99.73480701446532,1
52173,5,7,Sharon,What the hell was that?,98.91985058784483,1
52185,5,7,Mr. Garrison,Wha? Why did you pan to me just now? What the hell is that s'posed to mean?,96.08727097511292,1
52203,5,8,Kyle,HA! I killed you!,98.77816438674928,1
52204,5,8,Stan,"HA, I blew your head off!",98.29419255256651,1
52205,5,8,Kenny,"(Aw, Goddamnit!)",99.68934059143066,1
52208,5,8,Cartman,Let a man take a crap!,99.60598349571228,1
52209,5,8,Stan,"Dude, he's in there punishing my toilet.",99.5606243610382,1
52234,5,8,Kyle,"Don't know, but it kicks ass.  Wow, dude, you're the luckiest kid in South Park.",95.56618928909302,1
52240,5,8,Kyle,I'm supposed to go to the lake with my family tomorrow and swim and play in the stupid sun.,98.863285779953,1
52257,5,8,TV,Thirst For BLOOD!,96.8933403491974,1
52271,5,8,Stan,"Oh, yeah, we got baseball practice today. God damnit!",95.26025056838988,1
52281,5,8,Cartman,"Yes! Go away, you stupid towel! ",99.72910284996031,1
52295,5,8,Kyle,"Yeah, real life is so boring and stupid.",96.18890881538393,1
52308,5,8,Kyle,Where the hell is it??,98.5126495361328,1
52321,5,8,Kyle,Where the hell is he?,98.5171675682068,1
52347,5,8,Official,Your what?,97.62321710586548,1
52351,5,8,Official,"Omigod!  IT""S A TRAP!! ",97.1013844013214,1
52353,5,8,Stan,"Goddamnit, what now?!",99.68364238739014,1
52361,5,8,Kyle,"Aw, God-damnit!",99.7122585773468,1
52367,5,8,Commander,Damnit! I knew those boys were protecting that towel.  They must have some unexplainable bond with it.,96.54881358146667,1
52378,5,8,Towelie,Is!,99.64812994003296,1
52393,5,8,Towelie,"That's my last joint, asshole!",99.73177313804626,1
52395,5,8,Towelie,"Oh man, why is everyone riding me today? God-damnit.",99.11708235740662,1
52427,5,8,Cartman,"Goddamnit! Can we please... just get back to playing our video game, PLEASE?!",98.03327322006226,1
52439,5,8,Commander,Well I'm through playing hide and seek! We've got no other choice! Prepare to blow up all of Colorado!,97.86307215690611,1
52454,5,8,Stan,"Hurry up, stupid parachute!",99.70322847366332,1
52460,5,8,Towelie,"Don't preach to me, fatso!",99.52248334884644,1
52461,5,8,Cartman,"I can preach to you all I want, 'cause you're stupid!",99.64413046836852,1
52462,5,8,Towelie,You're stupid!,99.73101615905762,1
52465,5,8,Stan,"Oh, God damnit! Alright, fine!  Here's your stupid lighter. ",99.63709115982056,1
52471,5,8,Stan,"God-damnit, I guess we're gonna have to climb the stupid fence.",99.64337348937988,1
52473,5,8,Towelie Clone,Kill... me... Kill... me.,98.43897223472597,1
52478,5,8,Towelie Clone,Kill... me.,98.22054505348206,1
52496,5,8,Official 1,What the hell is this?! The towel was supposed to go in there and then run its own self-destruct sequence!,95.8169937133789,1
52510,5,8,Commander,"Aaaaarrrr. Move move move move move move!  Don't make a move, you bastards!",99.70941543579102,1
52525,5,8,Zytar,"Truth or no, your alien-murdering group is over! ",96.71050310134888,1
52528,5,8,Zytar,What are you doing? You'll kill us all!,98.59601259231567,1
52529,5,8,Commander,"Sorry, Zytar. Didn't your mom ever tell you? Don't mess with earthlings. ",96.94673418998718,1
52539,5,8,Towelie,"Get away from me, you evil towel!",98.22384119033812,1
52542,5,8,GS-401,"They aren't your friends! Hans have ruined the planet, killed off their own environment! Their time is over. It is the towels' turn now.",97.09213376045228,1
52545,5,8,Stan,"Aw, crap!",96.92257046699524,1
52547,5,8,Towelie,You asshole.,99.72007274627686,1
52548,5,8,Cartman,"Towelie, don't let go of us, you God-damned towel! Kyle's almost there!",97.03415036201476,1
52562,5,8,Cartman,"You're the worst character ever, Towelie.",96.34273052215576,1
52567,5,9,Stan,"Butters, what the hell are you doing?",98.31513166427612,1
52576,5,9,Officer Barbrady,"Well okay. Next?  Next?  Let's see: Hotties, Juicy, Whoppers...  Okay, next?  A-ha! What the hell are you doin' with this?!",96.11194133758544,1
52578,5,9,Officer Barbrady,These are a weapon! ,96.43174409866332,1
52579,5,9,Cartman,"Awww, come onnn! How am I gonna kill people with those?",98.57778549194336,1
52581,5,9,Cartman,God-damnit! ,99.7297465801239,1
52587,5,9,Cartman,"Oh, I'm sorry, but I thought we were at war with these assholes!",99.71380233764648,1
52588,5,9,Wendy,"We're at war with terrorists, fatass, not with Afghanistan! And the only reason that you care is that you don't wanna give up the dollar!",98.27494621276855,1
52593,5,9,Cartman,"God-damnit, I hate regular milk!!!",99.69930648803712,1
52631,5,9,Kenny,"(No fuckin' way, dude!)",99.48763251304626,1
52633,5,9,Cartman,"Well, I guess we're gonna have to kill it.",97.28691577911376,1
52659,5,9,Stan,"Goddamnit, get the hell out of here, Towelie!",99.64215755462646,1
52669,5,9,Tony,What the hell do you think you're doing here?!,99.09919500350952,1
52695,5,9,Cartman,"Aw, son of a bitch!",99.73841309547424,1
52697,5,9,Kenny,"(Oh, shit, we're locked in.)",99.3462085723877,1
52708,5,9,Kenny,"(God-damn, it stinks like shit!)",99.72224235534668,1
52710,5,9,Pilot,What the hell?,99.43439960479736,1
52715,5,9,Kyle,"You sonofabitch, Cartman!  You don't fart when you're locked in a small space with other people! ",99.30161237716676,1
52719,5,9,Cartman,"God, what a craphole, dude! This is like East Denver! Jesus Chru-heist!",98.47140908241272,1
52720,5,9,Kyle,"Dude, no wonder terrorists come from places like this! If I grew up here, I'd be pissed off, too!",97.85169959068298,1
52724,5,9,Cartman,What is this? The freakin' Flintstones?,98.23874235153198,1
52728,5,9,Stan,"A-ah, hi. We're from America.  Uh, we sent you the dollar? Uh, the four dollars? You, you sent us this goat?",95.82141041755676,1
52732,5,9,Akmarh,"Oh, you want something else? All we had was the goat. Your country bombed everything else.",98.03513884544373,1
52734,5,9,Cartman,"It was choking on the sweet air of freedom in America, so we brought it back to your crappy country. ",97.76903986930849,1
52737,5,9,Kyle,Hey! What the hell are you doing?!,98.90817403793336,1
52738,5,9,Stan,"Yeah, they told us in school that everyone but terrorists love America.",98.59960675239564,1
52739,5,9,Fat Boy,H!&#160;!آمریکایی‌ها با خوک می‌خوابن Americans are pig fuckers!,99.69088435173036,1
