,Season,Episode,Time_Stamp,Line,NRC_Sentiment,AFINN_Sentiment,AFINN_Sentiment_Score,BING_Sentiment,prob
121390,15,2,00:11:08,and plant it firmly,Neutral,Neutral,0,Neutral,0.07364204502664506
121391,15,2,00:11:09,here at frank sinatras restaurant,"positive,trust",Neutral,0,Neutral,0.06682938546873629
121392,15,2,00:11:14,franks restaurant,Neutral,Neutral,0,Neutral,0.09516815771348774
121393,15,2,00:11:17,franks res taurant,Neutral,Neutral,0,Neutral,0.2658288227394223
121394,15,2,00:11:33,wow,Neutral,Positive,1,Positive,0.18128909869119525
121395,15,2,00:11:34,look at this guys,Neutral,Neutral,0,Neutral,1.7710912972688675
121396,15,2,00:11:36,i cant believe we made all this in one game,Neutral,Neutral,0,Neutral,0.1298314076848328
121397,15,2,00:11:40,yeah im having a great time handling this money and then touching my eyeball,"anger,anticipation,joy,positive,surprise,trust",Positive,4,Positive,0.0984177109785378
121398,15,2,00:11:42,jerome another round for my blurry friends,Neutral,Negative,-2,Negative,0.08202680619433522
121399,15,2,00:11:45,yeah we got a good thing going,"anticipation,joy,positive,surprise,trust",Positive,4,Positive,0.07210929761640728
121400,15,2,00:11:47,we just have to keep chriss talent a secret,"positive,trust",Neutral,0,Positive,0.5863887257874012
121401,15,2,00:11:49,good evening im tom tucker,"anticipation,joy,positive,surprise,trust",Positive,1,Positive,0.06853567901998758
121402,15,2,00:11:55,our top story tonight the james woods high baseball team is headed to the district championship thanks to their secret weapon star pitcher chris griffin,"anticipation,joy,positive,trust",Positive,4,Positive,0.060675799613818526
121403,15,2,00:11:59,ah crap now everyone knows chris is a ringer,"anger,disgust,negative",Negative,-3,Negative,78.53641510009766
121404,15,2,00:12:01,tom tucker just ruined everything,"anger,disgust,fear,negative,sadness",Negative,-2,Negative,11.428862065076828
121405,15,2,00:12:04,this sucks even worse than when i stubbed my toe,"fear,negative,sadness",Negative,-6,Negative,0.9463776834309101
121406,15,2,00:12:08,aah,Neutral,Neutral,0,Neutral,0.2220312599092722
121407,15,2,00:12:09,why does everything bad always happen to me,"anger,anticipation,disgust,fear,negative,sadness",Negative,-3,Negative,1.0704558342695236
121408,15,2,00:12:12,answer me guy in box and guy on cross,"anger,fear,negative,sadness",Neutral,0,Neutral,0.06726576248183846
121409,15,2,00:12:22,stewie can i talk to you,positive,Neutral,0,Neutral,0.06348015158437192
121410,15,2,00:12:24,look brian i affectionately pat all the waiters on the ass,negative,Negative,-4,Neutral,94.47386264801025
121411,15,2,00:12:28,and if anyone has a problem with it they should come to me directly,"fear,negative,sadness",Negative,-2,Negative,0.07378305890597403
121412,15,2,00:12:30,no no its not that,Neutral,Negative,-2,Neutral,0.25176252238452435
121413,15,2,00:12:32,iive been going through our receipts and were actually losing money,"anger,anticipation,joy,negative,positive,sadness,surprise,trust",Negative,-3,Negative,0.06656167097389698
121414,15,2,00:12:34,well yeah d,Neutral,Positive,1,Positive,0.12431548675522208
121415,15,2,00:12:36,frank comps every meal,"positive,trust",Neutral,0,Neutral,0.11184589238837361
121416,15,2,00:12:37,look hes doing it again,Neutral,Neutral,0,Neutral,0.5777641199529171
121417,15,2,00:12:38,littleknown secret about charlton heston,trust,Neutral,0,Neutral,0.09934034897014499
121418,15,2,00:12:40,never used toilet paper,"disgust,negative",Neutral,0,Neutral,0.7412038743495941
121419,15,2,00:12:42,just drop and go,Neutral,Negative,-1,Neutral,0.11698245070874691
121420,15,2,00:12:44, here let me get that check for you,Neutral,Neutral,0,Neutral,0.18760461825877428
121421,15,2,00:12:52,well its official,trust,Neutral,0,Positive,0.1234866096638143
121422,15,2,00:12:53,nobody wants to bet against chris now,Neutral,Neutral,0,Neutral,1.6804641112685204
121423,15,2,00:12:56,damn it i cant believe my kid isnt making money for us anymore,"anger,anticipation,disgust,joy,negative,positive,surprise,trust",Negative,-4,Negative,64.75815176963806
121424,15,2,00:12:58,i feel like jessica simpsons dad,Neutral,Positive,2,Positive,0.35954301711171865
121425,15,2,00:13:02,well there are plenty of guys willing to bet on james woods high to win ill tell you that,"anger,disgust,fear,negative,sadness",Positive,4,Positive,0.20175373647361994
121426,15,2,00:13:05,the only way we could ever make money now is if chris lost,"anger,anticipation,joy,negative,positive,sadness,surprise,trust",Negative,-3,Negative,44.723016023635864
121427,15,2,00:13:08,wait a minute joe thats it,"anticipation,negative",Neutral,0,Neutral,0.28595440089702606
121428,15,2,00:13:12,all we got to do is take those bets and get chris to take a dive,Neutral,Neutral,0,Neutral,77.39548683166504
121429,15,2,00:13:13,wait hold on peter,"anticipation,negative",Neutral,0,Neutral,0.06374572403728962
121430,15,2,00:13:15,youre gonna ask your own son to lose on purpose,"anger,disgust,fear,negative,sadness,surprise",Neutral,0,Negative,61.995142698287964
121431,15,2,00:13:18,damn quagmire,"anger,disgust,negative",Negative,-4,Negative,98.06308150291443
121432,15,2,00:13:19,your fridge gives you water from the door,Neutral,Neutral,0,Neutral,0.06451006047427654
121433,15,2,00:13:25,hey champ what you doing,Neutral,Neutral,0,Positive,0.32004460226744413
121434,15,2,00:13:26,my spanish homework,fear,Neutral,0,Neutral,0.09157978929579258
121435,15,2,00:13:28,oh well then maybe ill just say this to you in spanish,"anger,disgust,fear,negative,sadness",Neutral,0,Positive,0.12638946063816547
121436,15,2,00:13:31,,Neutral,Neutral,0,Neutral,23.503947257995605
121437,15,2,00:13:32,,Neutral,Neutral,0,Neutral,23.503947257995605
121438,15,2,00:13:37,,Neutral,Neutral,0,Neutral,23.503947257995605
121439,15,2,00:13:41,,Neutral,Neutral,0,Neutral,23.503947257995605
121440,15,2,00:13:42,,Neutral,Neutral,0,Neutral,23.503947257995605
121441,15,2,00:13:47,,Neutral,Neutral,0,Neutral,23.503947257995605
121442,15,2,00:13:50,,Neutral,Neutral,0,Neutral,23.503947257995605
121443,15,2,00:13:58,chris what the hell are you doing,"anger,disgust,fear,negative,sadness",Negative,-4,Negative,62.36217021942139
121444,15,2,00:14:00,calm down this is how they package snapple now,positive,Positive,2,Positive,0.08596210973337293
121445,15,2,00:14:02,theyre trying to trick kids into drinking it,"negative,surprise",Neutral,0,Negative,62.02840209007263
121446,15,2,00:14:05,you may not believe this but there was a time when snapple ruled the nation,"anticipation,trust",Neutral,0,Neutral,0.8405478671193123
121447,15,2,00:14:08,preposterous,Neutral,Neutral,0,Negative,86.87443733215332
121448,15,2,00:14:09,its true even jerry seinfeld drank it,"joy,positive,trust",Positive,2,Neutral,0.08929286268539727
121449,15,2,00:14:11,and he was the president of the 90s,"positive,trust",Neutral,0,Neutral,0.07287604967132211
121450,15,2,00:14:13,but why are you so down,Neutral,Neutral,0,Neutral,0.28325915336608887
121451,15,2,00:14:16,dad told me i have to lose the championship game on purpose,"anger,disgust,fear,negative,sadness,surprise",Neutral,0,Negative,2.1413451060652733
121452,15,2,00:14:19,he what,Neutral,Neutral,0,Neutral,0.5702175199985504
121453,15,2,00:14:20,peter get in here right now,Neutral,Neutral,0,Positive,0.06402824656106532
121454,15,2,00:14:23,wow someones dayhorny,Neutral,Positive,4,Positive,18.65200698375702
121455,15,2,00:14:25,oh hey chris,Neutral,Neutral,0,Neutral,0.07510092109441757
121456,15,2,00:14:28,did you tell chris he had to lose the district championship,"anger,disgust,fear,negative,sadness,surprise",Neutral,0,Negative,0.07370288367383182
121457,15,2,00:14:29,let me just get a garbage bag hold on,"disgust,negative",Neutral,0,Negative,0.2287382259964943
121458,15,2,00:14:35,okay now that im decent,positive,Neutral,0,Positive,0.13068558182567358
121459,15,2,00:14:37,yes i did tell chris to throw the game,Neutral,Positive,1,Neutral,0.08072751807048917
121460,15,2,00:14:39,but its okay its for gambling,"anticipation,negative,surprise",Neutral,0,Neutral,0.2551907440647483
121461,15,2,00:14:41,what youre betting on chriss baseball team,trust,Neutral,0,Neutral,0.09674500324763358
121462,15,2,00:14:44,technically against chriss baseball team,trust,Neutral,0,Neutral,0.06661700317636132
121463,15,2,00:14:46,are you crazy,"anger,fear,negative,sadness",Negative,-4,Negative,50.26620626449585
121464,15,2,00:14:47,do i look crazy,"anger,fear,negative,sadness",Negative,-2,Negative,3.833664208650589
121465,15,2,00:14:51,what do you think puts the food on our table and the garbage bags on our backs,"disgust,joy,negative,positive,trust",Positive,1,Negative,1.4859572052955627
121466,15,2,00:14:52,chris your fathers a jackass,Neutral,Negative,-4,Neutral,98.44003319740295
121467,15,2,00:14:55,when you get on that field you try your very best and play to win,Neutral,Positive,7,Positive,0.0770130252931267
121468,15,2,00:14:57,you understand me,Neutral,Neutral,0,Neutral,0.11288158129900694
121469,15,2,00:14:59,yeah thanks mom,Neutral,Positive,3,Neutral,0.08121441351249814
121470,15,2,00:15:01,but lois if chris wins that game,Neutral,Positive,4,Positive,0.4985804669559002
121471,15,2,00:15:03,ill be out a ton of money and ill have to kiss a fella,"anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust",Positive,2,Neutral,93.7828540802002
121472,15,2,00:15:05,i take all kinds of bets,Neutral,Neutral,0,Neutral,0.09045915794558823
121473,15,2,00:15:11,hey frank we have to talk,"positive,trust",Neutral,0,Neutral,0.2148595405742526
121474,15,2,00:15:13,youve got to stop giving away all the food for free,"joy,positive,trust",Neutral,0,Positive,53.94530892372131
121475,15,2,00:15:16,yeah otherwise theres no way were gonna make a profit,Neutral,Neutral,0,Neutral,1.1026626452803612
121476,15,2,00:15:18,oh we dont have to worry about money,"anger,anticipation,fear,joy,negative,positive,sadness,surprise,trust",Negative,-3,Negative,0.16513984883204103
121477,15,2,00:15:20,i might be doing a duets thing with that lady googa,Neutral,Neutral,0,Neutral,0.06599481566809118
121478,15,2,00:15:22,h thats wrong,negative,Negative,-2,Negative,2.122553624212742
121479,15,2,00:15:25,anyway the restaurants gonna go under if you keep giving away food,"joy,positive,trust",Neutral,0,Neutral,73.57797026634216
121480,15,2,00:15:27,all right all right,Neutral,Neutral,0,Positive,0.506842415779829
121481,15,2,00:15:28,thank you frank,"positive,trust",Positive,2,Positive,0.08053780766204
121482,15,2,00:15:29,i appreciate you trying it my way,Neutral,Positive,2,Positive,0.08166952757164836
121483,15,2,00:15:32,thank you,Neutral,Positive,1,Positive,0.08249516249634326
121484,15,2,00:15:34,what was that,Neutral,Neutral,0,Neutral,0.5630203988403082
121485,15,2,00:15:36,oh i get 40 bucks every time somebody says my way,anticipation,Neutral,0,Neutral,0.17858468927443027
121486,15,2,00:15:38,nancy gets 60,Neutral,Neutral,0,Neutral,0.26590810157358646
121487,15,2,00:15:45,what do you mean chris wont take a dive,anticipation,Neutral,0,Neutral,0.7550709880888462
121488,15,2,00:15:46,we already took a ton of bets,Neutral,Neutral,0,Neutral,0.07506607798859477
121489,15,2,00:15:49,look im sorry you guys but my hot pieceofass wife says no way,anger,Negative,-6,Negative,75.79294443130493
121490,15,2,00:15:51,its a weird time to brag about your wife peter,"anticipation,disgust,negative",Negative,-2,Negative,1.9002225250005722
121491,15,2,00:15:54,i dont know ive just been so horny today,Neutral,Neutral,0,Neutral,0.7135373540222645
121492,15,2,00:15:56,oh man i dont need to know that,Neutral,Neutral,0,Neutral,0.6488718558102846
121493,15,2,00:15:57,well pull it together peter,positive,Neutral,0,Positive,0.07658824324607849
121494,15,2,00:15:59,cause were about to lose a lot of money,"anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust",Neutral,0,Negative,3.9107687771320343
121495,15,2,00:16:00,i know,Neutral,Neutral,0,Neutral,0.3633425571024418
121496,15,2,00:16:04,were screwed once chris takes the mound with that awesome arm of his,"anger,negative",Positive,2,Negative,1.8380004912614822
121497,15,2,00:16:08,wait so what youre saying is chris isnt the problem his arm is,"anticipation,fear,negative,sadness",Negative,-2,Negative,2.500450797379017
121498,15,2,00:16:10,i guess,surprise,Neutral,0,Neutral,0.2783489879220724
121499,15,2,00:16:12,okay we hear you peter,Neutral,Neutral,0,Neutral,0.3453297074884176
121500,15,2,00:16:15,loud and clear,Neutral,Positive,1,Negative,0.08354325545951724
121501,15,2,00:16:17,yeah well fix this problem,"fear,negative,sadness",Negative,-1,Negative,0.11387033155187964
121502,15,2,00:16:19,you guys are creeping me out,anticipation,Neutral,0,Negative,20.15479952096939
121503,15,2,00:16:23,all right im gonna exit while discreetly checking out the hot chick by the door,anger,Neutral,0,Positive,0.5134305916726589
121504,15,2,00:16:32,you guys heard what i heard right,Neutral,Neutral,0,Positive,0.12155725853517652
121505,15,2,00:16:33,peter just asked us to break chriss arm,surprise,Neutral,0,Negative,0.09987624362111092
121506,15,2,00:16:36,well he intimated,Neutral,Neutral,0,Positive,0.07144286064431071
121507,15,2,00:16:38,i dont know what that means but lets go rough up a teenager for beer money,"anger,anticipation,joy,positive,surprise,trust",Neutral,0,Negative,67.6515519618988
121508,15,2,00:16:41,oh i call biting,Neutral,Neutral,0,Negative,13.900867104530334
121509,15,2,00:16:49,okay theres the baseball teams locker room right there,Neutral,Neutral,0,Positive,0.061975361313670874
121510,15,2,00:16:54,perfect and we look like regular high school students so well fit right in,"anticipation,joy,positive,trust",Positive,6,Positive,0.15168648678809404
121511,15,2,00:16:58,joe are you sure about these clothes,Neutral,Neutral,0,Neutral,0.19198155496269464
121512,15,2,00:17:03,trust me i bought the absolute latest issue of archie comics and this is what the kids are wearing,"positive,trust",Positive,1,Positive,0.32782896887511015
121513,15,2,00:17:07,oh hey fellow teens,"negative,positive,trust",Neutral,0,Neutral,0.07747772615402937
121514,15,2,00:17:09,wait a minute teenagers dont have wheelchairs,"anticipation,negative",Neutral,0,Neutral,1.8750755116343498
121515,15,2,00:17:12,no oh no,Neutral,Negative,-2,Neutral,0.18011899664998055
121516,15,2,00:17:20,okay guys weve served our last free meal,Neutral,Positive,1,Positive,0.0716358597856015
121517,15,2,00:17:23,here i go with the check,Neutral,Neutral,0,Neutral,0.07079258793964982
121518,15,2,00:17:26,oh im sorry,Neutral,Negative,-8,Negative,0.3152493853121996
121519,15,2,00:17:27,last time we ate here,anticipation,Neutral,0,Neutral,0.06406322936527431
121520,15,2,00:17:29,mr sinatras son said it was free,Neutral,Positive,1,Positive,0.12693173484876752
121521,15,2,00:17:31,okay  everyone new policy,trust,Neutral,0,Neutral,0.08182169985957444
121522,15,2,00:17:35,as is the case with many restaurants youre going to have to pay for your food,"anticipation,fear,joy,negative,positive,sadness,trust",Negative,-1,Neutral,0.06944884080439806
121523,15,2,00:17:37,what this food aint worth paying for,"joy,positive,trust",Positive,2,Positive,2.8832120820879936
121524,15,2,00:17:40,yeah the only reason we eat here is cause its free,positive,Positive,2,Positive,46.00506126880646
121525,15,2,00:17:44,look whose restaurant thinks its so good,"anticipation,joy,positive,surprise,trust",Positive,3,Positive,1.0240730829536915
121526,15,2,00:17:46,oh yeah if it was joeys restaurant you wouldve paid,Neutral,Positive,1,Neutral,0.29049941804260015
121527,15,2,00:17:51,ma,Neutral,Neutral,0,Neutral,0.21114351693540812
121528,15,2,00:17:52,im sorry ma,Neutral,Negative,-2,Negative,0.1098870299756527
121529,15,2,00:17:54,ma,Neutral,Neutral,0,Neutral,0.21114351693540812
121530,15,2,00:17:57,i cant believe it,Neutral,Neutral,0,Neutral,0.1461208681575954
121531,15,2,00:17:58,they hated us,Neutral,Negative,-3,Negative,1.7113599926233292
121532,15,2,00:17:59,well fellas we gave it our best shot,"anger,fear,negative,sadness,surprise",Positive,3,Positive,0.1481661689467728
